time,watts,cadence,distance,altitude,lat,lng,velocity_smooth,temp,torque,left_right_balance
1728,275,89,15707.07,6.0,52.23788,4.8455567,10.498,21,30,54
1729,277,90,15717.69,5.8,52.237812,4.8454456,10.555,21,29,53
1730,266,90,15727.68,5.8,52.23776,4.8453283,10.609,21,28,52
1731,260,90,15737.19,5.8,52.237717,4.8452077,10.624,21,28,52
1732,269,90,15748.72,5.8,52.237675,4.8450537,10.631,21,29,52
1733,281,90,15760.73,5.8,52.23764,4.8448877,10.631,21,30,52
1734,271,90,15771.43,5.8,52.237617,4.844736,10.631,21,29,53
1735,262,89,15781.2,6.0,52.237595,4.844596,10.631,21,28,56
1736,261,89,15791.18,6.0,52.23758,4.8444524,10.626,21,28,56
1737,257,88,15803.14,6.0,52.237564,4.8442802,10.619,21,28,57
1738,255,88,15813.53,6.0,52.237553,4.844129,10.574,21,28,58
1739,259,87,15824.05,6.0,52.23754,4.843976,10.486,21,28,56
1740,261,88,15833.62,6.0,52.237534,4.843837,10.457,21,28,56
1741,255,87,15843.22,6.0,52.23752,4.843698,10.427,21,28,56
1742,249,87,15854.81,6.0,52.237495,4.8435326,10.377,21,27,55
1743,251,87,15865.31,6.0,52.23747,4.8433857,10.321,21,28,56
1744,257,87,15874.85,6.0,52.23744,4.8432546,10.283,21,28,57
1745,257,86,15883.67,6.0,52.237408,4.8431373,10.278,21,29,56
1746,253,86,15894.8,5.8,52.23736,4.842994,10.278,21,28,56
1747,256,86,15906.4,5.8,52.237305,4.8428483,10.278,21,28,54
1748,262,86,15916.97,5.6,52.237255,4.842718,10.278,21,29,52
1749,266,87,15927.34,5.6,52.2372,4.8425913,10.278,21,29,53
1750,264,87,15937.06,5.6,52.237156,4.842472,10.278,21,29,51
1751,262,88,15946.93,5.6,52.23711,4.8423476,10.278,21,28,52
1752,258,87,15958.48,5.6,52.237064,4.8421955,10.278,21,28,54
1753,251,86,15967.89,5.6,52.237038,4.842066,10.278,21,28,55
1754,250,85,15976.86,5.6,52.23701,4.8419414,10.278,21,28,57
1755,253,85,15987.18,5.6,52.23698,4.841799,10.278,21,28,59
1756,253,84,15998.04,5.6,52.236946,4.841649,10.264,21,29,60
1757,254,84,16009.43,5.6,52.23691,4.8414936,10.242,21,29,60
1758,263,85,16019.91,5.6,52.236877,4.8413506,10.242,21,30,60
1759,277,85,16030.44,5.6,52.236843,4.841207,10.242,21,31,58
1760,283,86,16040.62,5.8,52.236805,4.84107,10.231,21,31,57
1761,283,86,16050.99,5.6,52.236767,4.840934,10.214,21,31,56
1762,283,87,16061.39,5.6,52.23672,4.840799,10.225,21,31,55
1763,273,87,16071.05,5.6,52.23668,4.8406744,10.245,21,30,55
1764,263,87,16081.23,5.6,52.236637,4.8405447,10.282,21,29,55
1765,262,87,16093.06,5.6,52.236584,4.8403926,10.341,21,29,55
1766,266,87,16103.26,5.8,52.23654,4.8402605,10.353,21,29,55
1767,271,87,16113.01,5.6,52.2365,4.840134,10.356,21,30,55
1768,265,86,16123.1,5.6,52.236458,4.840004,10.369,21,29,56
1769,259,86,16134.69,5.6,52.23641,4.8398547,10.373,21,29,57
1770,257,86,16144.87,5.6,52.236366,4.8397236,10.361,21,29,56
1771,254,87,16155.19,5.6,52.23632,4.839591,10.361,21,28,56
1772,254,86,16165.66,5.8,52.23627,4.8394585,10.358,21,28,54
1773,263,86,16175.26,5.8,52.236233,4.839336,10.353,21,29,54
1774,271,87,16184.92,5.8,52.23619,4.8392105,10.345,21,30,54
1775,263,85,16196.38,6.0,52.23615,4.839059,10.333,21,30,54
1776,250,86,16206.61,6.0,52.236115,4.838919,10.333,21,28,55
1777,251,86,16217.09,6.0,52.236084,4.838775,10.333,21,28,56
1778,256,86,16227.72,6.0,52.236046,4.8386316,10.333,21,28,56
1779,259,86,16238.07,6.0,52.236004,4.8384957,10.304,21,29,55
1780,257,88,16248.3,5.8,52.23596,4.838366,10.255,21,28,54
1781,256,88,16258.49,5.8,52.23591,4.838241,10.25,21,28,52
1782,259,88,16268.77,5.8,52.235855,4.838119,10.253,21,28,52
1783,262,89,16279.39,5.6,52.235794,4.837995,10.286,21,28,51
1784,272,89,16290.04,5.6,52.235737,4.8378744,10.333,21,29,51
1785,287,90,16300.63,5.6,52.235676,4.8377566,10.354,21,30,51
1786,300,89,16311.54,5.6,52.23561,4.837637,10.413,21,32,51
1787,310,90,16321.54,5.6,52.23555,4.837528,10.468,21,33,52
1788,293,90,16331.79,5.6,52.235485,4.8374186,10.529,21,31,52
1789,259,90,16344.18,5.6,52.235413,4.8372846,10.614,21,27,53
1790,250,90,16354.77,5.6,52.23535,4.8371673,10.647,21,27,53
1791,266,89,16365.34,5.6,52.23529,4.837048,10.655,21,29,52
1792,272,90,16375.98,5.6,52.235226,4.83693,10.667,21,29,54
1793,264,90,16386.49,5.6,52.23516,4.8368177,10.667,21,28,53
1794,258,90,16397.04,5.6,52.235092,4.836709,10.674,21,27,54
1795,269,90,16407.72,5.8,52.235023,4.8366,10.686,21,29,55
1796,274,89,16418.54,5.8,52.234955,4.8364906,10.679,21,29,54
1797,251,89,16429.18,5.8,52.234886,4.8363833,10.643,21,27,54
1798,229,89,16439.8,5.8,52.234818,4.8362756,10.592,21,25,53
1799,206,90,16450.21,5.8,52.23475,4.8361707,10.537,21,22,54
1800,139,83,16460.48,6.0,52.23468,4.8360686,10.466,21,16,55
1801,0,0,16470.5,6.2,52.234615,4.835969,10.118,21,0,56
1802,0,0,16480.13,6.4,52.234554,4.8358736,9.541,21,0,57
1803,0,0,16488.94,6.4,52.234493,4.8357897,9.206,21,0,58
1804,0,0,16497.52,6.4,52.234432,4.8357115,8.785,21,0,58
1805,0,0,16506.04,6.4,52.23437,4.835638,8.576,21,0,59
1806,0,0,16513.63,6.4,52.234314,4.8355737,8.134,21,0,60
1807,8,37,16520.52,6.6,52.234264,4.8355155,7.56,21,2,61
1808,41,73,16527.5,6.6,52.234215,4.8354564,7.536,21,5,62
1809,81,73,16535.37,6.6,52.234154,4.835392,7.591,21,11,53
1810,124,74,16543.33,6.6,52.234093,4.835329,7.734,21,16,54
1811,140,73,16551.43,6.6,52.23403,4.8352633,7.814,21,18,56
1812,140,74,16559.54,6.6,52.233974,4.835197,7.814,21,18,55
1813,137,75,16567.9,6.6,52.23391,4.835133,7.814,21,17,57
1814,127,78,16576.51,6.4,52.23384,4.83507,8.078,21,16,56
1815,124,80,16585.14,6.4,52.233776,4.8350067,8.528,21,15,54
1816,103,81,16593.51,6.4,52.23371,4.834942,8.376,21,12,54
1817,0,0,16601.72,6.4,52.23365,4.8348727,8.021,21,0,49
1818,14,78,16610.01,6.4,52.233593,4.8347964,7.853,21,2,45
1819,34,75,16618.17,6.4,52.23354,4.834717,7.875,21,4,49
1820,121,75,16626.1,6.4,52.233486,4.834637,7.908,21,15,55
1821,140,77,16633.95,6.4,52.233437,4.834555,7.863,21,17,66
1822,104,80,16641.17,6.4,52.233395,4.834474,7.508,21,12,55
1823,52,78,16647.75,6.4,52.23336,4.8343964,6.713,21,6,77
1824,60,55,16653.91,6.4,52.233334,4.834319,6.119,21,10,74
1825,115,57,16660.04,6.4,52.23331,4.834236,6.084,21,19,58
1826,239,60,16666.63,6.4,52.23329,4.8341455,6.373,21,38,55
1827,262,61,16673.39,6.6,52.233273,4.8340516,6.801,21,41,53
1828,261,62,16680.2,6.6,52.233253,4.8339562,6.856,21,40,51
1829,256,64,16686.85,6.6,52.233234,4.833863,6.651,21,38,50
1830,253,65,16693.24,6.6,52.23322,4.8337746,6.536,21,37,49
1831,254,66,16699.94,6.6,52.233196,4.8336835,6.536,21,37,49
1832,255,68,16707.27,6.6,52.233173,4.833583,6.676,21,36,50
1833,227,70,16714.74,6.8,52.23315,4.83348,7.143,21,31,49
1834,182,72,16722.37,6.8,52.233128,4.8333745,7.564,21,24,50
1835,154,74,16730.1,6.8,52.233105,4.833268,7.631,21,20,53
1836,139,73,16737.85,6.8,52.233078,4.833163,7.656,21,18,55
1837,134,74,16745.86,6.8,52.233055,4.833053,7.575,21,17,55
1838,131,74,16753.86,6.8,52.23303,4.8329425,7.558,21,17,55
1839,126,74,16761.87,6.8,52.233006,4.8328314,7.581,21,16,57
1840,118,74,16769.78,6.6,52.232983,4.8327208,7.602,21,15,57
1841,114,73,16777.55,6.6,52.23297,4.832609,7.647,21,15,56
1842,124,73,16785.44,6.6,52.23296,4.8324947,7.705,21,16,57
1843,141,74,16793.41,6.4,52.232952,4.8323793,7.722,21,18,57
1844,148,74,16801.6,6.4,52.232944,4.83226,7.732,21,19,56
1845,144,75,16810.08,6.4,52.232933,4.832137,7.782,21,18,55
1846,146,76,16818.37,6.4,52.23292,4.8320174,7.848,21,18,56
1847,153,76,16826.26,6.2,52.232914,4.8319035,7.874,21,19,54
1848,158,75,16834.47,6.2,52.232895,4.8317857,7.876,21,20,55
1849,160,75,16842.58,6.4,52.23288,4.8316703,7.869,21,20,55
1850,156,75,16850.35,6.4,52.232864,4.83156,7.869,21,20,54
1851,144,75,16858.22,6.4,52.232845,4.831448,7.856,21,18,55
1852,120,75,16866.19,6.4,52.232834,4.8313336,7.852,21,15,56
1853,23,14,16874.14,6.4,52.232822,4.8312187,7.881,21,16,56
1854,0,0,16881.83,6.4,52.23281,4.8311076,7.858,21,0,57
1855,0,0,16889.42,6.4,52.232803,4.830998,7.817,21,0,57
1856,0,0,16896.77,6.4,52.232796,4.8308907,7.806,21,0,58
1857,0,0,16904.0,6.4,52.232784,4.830786,7.764,21,0,58
1858,0,0,16911.07,6.2,52.23277,4.8306856,7.422,21,0,59
1859,0,0,16918.02,6.2,52.23275,4.8305893,6.892,21,0,59
1860,0,0,16924.66,6.2,52.232727,4.8305006,6.649,21,0,60
1861,0,0,16930.53,6.2,52.2327,4.830429,6.096,21,0,60
1862,0,0,16935.68,6.2,52.232662,4.8303833,5.408,21,0,61
1863,14,14,16940.48,6.2,52.23262,4.830371,5.158,21,10,61
1864,139,48,16945.61,6.2,52.23258,4.830387,5.103,21,28,62
1865,183,48,16951.13,6.2,52.23253,4.8304105,5.123,21,36,53
1866,194,51,16956.81,6.2,52.23248,4.830434,5.408,21,36,50
1867,196,57,16962.61,6.2,52.23243,4.8304586,5.607,21,33,51
1868,196,60,16968.62,6.2,52.23238,4.830486,5.639,21,31,52
1869,185,63,16975.07,6.2,52.232323,4.8305173,5.556,21,28,50
1870,176,66,16981.45,6.2,52.23227,4.8305492,5.556,21,25,50
1871,179,66,16987.89,6.2,52.232216,4.8305774,5.609,21,26,49
1872,141,11,16994.43,6.2,52.23216,4.830603,5.693,21,122,49
1873,0,0,17000.66,6.2,52.232105,4.8306265,5.801,21,0,48
1874,0,0,17006.63,6.2,52.23205,4.8306484,5.871,21,0,48
1875,0,0,17011.78,6.4,52.232006,4.83067,5.445,21,0,48
1876,0,0,17015.35,6.4,52.231976,4.8306856,4.705,21,0,47
1877,0,0,17017.81,6.6,52.231956,4.8307023,4.046,21,0,47
1878,4,8,17019.73,6.6,52.231945,4.8307195,3.497,21,5,47
1879,12,22,17021.33,6.8,52.231934,4.8307323,2.772,21,5,46
1880,112,23,17023.19,6.8,52.231915,4.830741,2.483,21,47,46
1881,181,26,17025.71,7.0,52.231895,4.830747,2.382,21,66,45
1882,199,29,17028.84,7.0,52.231865,4.830754,2.628,21,66,45
1883,177,31,17032.54,7.0,52.231834,4.8307667,3.241,21,55,48
1884,125,35,17036.61,7.0,52.231796,4.830785,3.887,21,34,54
1885,89,39,17041.13,7.0,52.231762,4.830803,4.221,21,22,57
1886,57,51,17046.16,7.0,52.231716,4.83081,4.786,21,11,56
1887,89,58,17050.86,7.0,52.231678,4.830792,5.111,21,15,50
1888,138,56,17055.42,7.0,52.231644,4.830753,5.072,21,24,49
1889,160,57,17060.35,7.0,52.231613,4.830703,4.733,21,27,50
1890,162,59,17065.29,7.0,52.231583,4.8306475,4.309,21,26,50
1891,162,61,17069.99,7.0,52.231564,4.830588,4.383,21,25,51
1892,166,63,17075.12,7.2,52.23155,4.830517,4.51,21,25,52
1893,165,62,17080.33,7.2,52.231533,4.8304434,4.699,21,25,55
1894,138,61,17085.64,7.2,52.231518,4.830372,4.941,21,22,54
1895,63,24,17091.04,7.2,52.23149,4.8303056,5.008,21,25,52
1896,0,0,17096.98,7.2,52.231453,4.8302426,5.008,21,0,52
1897,0,0,17103.32,7.2,52.231415,4.8301797,5.008,21,0,51
1898,0,0,17109.57,7.4,52.231377,4.830111,5.027,21,0,50
1899,0,0,17115.38,7.4,52.231358,4.8300333,5.056,21,0,49
1900,0,0,17120.98,7.2,52.231358,4.8299522,5.144,21,0,48
1901,0,0,17126.14,7.2,52.231365,4.829879,5.286,21,0,47
1902,0,0,17131.28,7.2,52.23138,4.8298078,5.286,21,0,46
1903,0,0,17136.22,7.2,52.231396,4.829739,5.15,21,0,45
1904,0,0,17140.82,7.2,52.231396,4.829674,4.891,21,0,44
1905,62,49,17145.19,7.2,52.231373,4.8296204,4.711,21,12,43
1906,152,50,17150.17,7.2,52.23134,4.8295774,4.596,21,29,55
1907,211,51,17155.93,7.2,52.231297,4.829534,4.838,21,40,55
1908,235,54,17161.79,7.2,52.23125,4.829488,5.342,21,42,51
1909,242,58,17168.14,7.2,52.2312,4.8294334,5.853,21,40,52
1910,248,61,17174.92,7.0,52.231155,4.8293724,6.028,21,39,53
1911,249,64,17181.76,7.0,52.231106,4.829311,6.281,21,37,54
1912,235,67,17188.68,7.0,52.23106,4.8292446,6.578,21,33,53
1913,178,68,17195.8,7.0,52.231014,4.8291698,6.775,21,25,51
1914,71,25,17202.99,7.0,52.230976,4.829088,6.908,21,27,45
1915,0,0,17209.83,7.0,52.230946,4.8290024,6.805,21,0,38
1916,38,62,17216.19,7.0,52.230923,4.8289156,6.598,21,6,50
1917,88,70,17222.61,7.0,52.230907,4.828825,6.559,21,12,55
1918,108,70,17229.35,7.0,52.230892,4.8287296,6.647,21,15,52
1919,108,70,17236.03,7.0,52.23088,4.8286343,6.658,21,15,53
1920,110,70,17242.86,7.0,52.230873,4.828535,6.658,21,15,53
1921,118,69,17249.41,7.2,52.23087,4.8284397,6.658,21,16,53
1922,126,69,17255.96,7.4,52.230865,4.828344,6.651,21,17,53
1923,130,68,17262.52,7.4,52.230858,4.8282485,6.631,21,18,54
1924,137,68,17268.92,7.6,52.23085,4.8281555,6.612,21,19,53
1925,150,69,17275.49,7.6,52.230843,4.8280606,6.603,21,21,52
1926,163,71,17282.2,7.6,52.23083,4.8279643,6.61,21,22,49
1927,164,72,17288.91,7.6,52.230816,4.8278694,6.619,21,22,48
1928,149,73,17295.6,7.6,52.230797,4.8277755,6.619,21,19,47
1929,129,75,17302.59,7.6,52.230778,4.8276777,6.619,21,16,46
1930,113,75,17309.79,7.6,52.23076,4.8275776,6.675,21,14,49
1931,105,74,17317.06,7.4,52.230736,4.8274775,6.785,21,14,52
1932,103,75,17324.32,7.4,52.230713,4.8273787,6.843,21,13,51
1933,111,75,17331.04,7.2,52.23069,4.8272877,6.869,21,14,51
1934,129,74,17337.77,7.4,52.230667,4.827197,6.869,21,17,49
1935,145,73,17344.51,7.4,52.23064,4.8271074,6.869,21,19,48
1936,149,71,17351.37,7.4,52.230614,4.827018,6.852,21,20,50
1937,146,72,17358.07,7.4,52.230583,4.8269334,6.825,21,19,51
1938,146,74,17364.99,7.4,52.23055,4.8268485,6.825,21,19,50
1939,145,74,17372.04,7.4,52.23052,4.826759,6.825,21,19,51
1940,141,74,17378.87,7.4,52.230488,4.8266697,6.825,21,18,50
1941,132,73,17385.87,7.4,52.23046,4.8265777,6.825,21,17,49
1942,120,74,17392.9,7.4,52.230434,4.8264847,6.828,21,15,48
1943,108,75,17400.2,7.4,52.230408,4.826388,6.83,21,14,49
1944,99,74,17407.21,7.4,52.230385,4.826293,6.828,21,13,50
1945,99,75,17413.81,7.4,52.230362,4.826203,6.833,21,13,51
1946,111,74,17420.62,7.6,52.23034,4.8261104,6.847,21,14,52
1947,126,74,17427.61,7.6,52.230316,4.826016,6.869,21,16,53
1948,139,73,17434.61,7.6,52.230297,4.8259187,6.887,21,18,52
1949,145,74,17441.8,7.6,52.230278,4.8258166,6.958,21,19,51
1950,146,75,17449.4,7.6,52.230263,4.8257084,7.039,21,19,52
1951,142,76,17456.72,7.6,52.23025,4.8256035,7.056,21,18,52
1952,141,77,17463.77,7.6,52.230244,4.825501,7.056,21,17,52
1953,150,78,17471.18,7.6,52.230232,4.8253937,7.056,21,18,52
1954,158,79,17478.98,7.4,52.23023,4.8252797,7.218,21,19,52
1955,154,78,17486.87,7.4,52.230225,4.825165,7.472,21,19,50
1956,138,75,17494.48,7.4,52.230217,4.8250537,7.491,21,18,50
1957,108,73,17502.12,7.4,52.230213,4.824942,7.519,21,14,53
1958,59,40,17509.86,7.6,52.23021,4.824829,7.519,21,14,58
1959,0,0,17517.06,7.6,52.23021,4.8247237,7.426,21,0,57
1960,0,0,17523.75,7.6,52.230213,4.824626,6.971,21,0,56
1961,0,0,17529.88,7.6,52.230213,4.8245363,6.274,21,0,56
1962,0,0,17535.1,7.6,52.230217,4.8244596,5.573,21,0,55
1963,0,0,17539.71,7.6,52.23022,4.824393,4.878,21,0,54
1964,0,0,17543.99,7.4,52.23023,4.824331,4.661,21,0,54
1965,79,42,17548.23,7.4,52.230236,4.8242707,4.508,21,18,53
1966,174,46,17553.01,7.4,52.230247,4.8242035,4.589,21,36,52
1967,226,48,17558.17,7.4,52.230255,4.8241296,4.933,21,45,52
1968,242,51,17563.52,7.4,52.230255,4.8240514,5.176,21,45,53
1969,245,52,17568.71,7.4,52.230247,4.8239765,5.019,21,45,53
1970,240,52,17574.14,7.4,52.230236,4.8238993,5.144,21,44,50
1971,236,54,17579.8,7.4,52.23022,4.8238196,5.623,21,42,49
1972,238,58,17586.01,7.4,52.23021,4.8237314,6.244,21,39,50
1973,240,60,17592.76,7.2,52.230198,4.8236346,6.677,21,38,50
1974,242,62,17599.84,7.2,52.230183,4.8235335,6.901,21,37,50
